,source,target,retweetCount,hashtags
195,gigantedecolch,barevalodeleon,0,[]
196,gigantedecolch,covial_civ,0,[]
197,gigantedecolch,traficogt,0,[]
198,arthurshp_wf,traficogt,0,[]
199,carlosrkestler,jpablo998af,0,[]
200,carlosrkestler,traficogt,0,[]
201,carlosrkestler,plazapublicagt,0,[]
202,vir129,amilcarmontejo,0,['yanomas']
203,vir129,muniguate,0,['yanomas']
204,vir129,traficogt,0,['yanomas']
205,bayronortega68,traficogt,0,[]
206,cbastiancruz,traficogt,0,[]
207,mlopezguate,lahoragt,0,[]
208,mlopezguate,traficogt,0,[]
209,arkmazariegos,sankevins,0,[]
210,arkmazariegos,traficogt,0,[]
211,jpablo998af,carlosrkestler,0,[]
212,jpablo998af,traficogt,0,[]
213,jpablo998af,plazapublicagt,0,[]
214,edvin111956,traficogt,0,[]
215,edvin111956,traficogt,0,[]
216,eddyarredondo23,traficogt,0,[]
217,ed8sv,covial_civ,0,[]
218,ed8sv,barevalodeleon,0,[]
219,ed8sv,traficogt,0,[]
220,marco06ruiz,traficogt,0,[]
221,marco06ruiz,barevalodeleon,0,[]
222,mariochiu2,alianzargt,0,[]
223,mariochiu2,traficogt,0,[]
224,mariochiu2,prensacomunitar,0,[]
225,mariochiu2,prensa_libre,0,[]
226,mariochiu2,plazapublicagt,0,[]
227,mariochiu2,publinewsgt,0,[]
228,mariochiu2,radiopuntogt,0,[]
229,mariochiu2,aztecanoticiagt,0,[]
230,mariochiu2,lahoragt,0,[]
231,mariochiu2,cc_guatemala,0,[]
232,mariochiu2,ojguatemala,0,[]
233,mariochiu2,mpguatemala,0,[]
234,pastorajcastro,prensacomunitar,0,[]
235,pastorajcastro,traficogt,0,[]
236,efonseca2841,munivcanales,0,[]
237,efonseca2841,traficogt,0,[]
238,marinae41953239,isapaiz_,0,[]
239,marinae41953239,traficogt,0,[]
240,hecch,guillepefe2012,0,[]
241,hecch,traficogt,0,[]
242,hecch,amilcarmontejo,0,[]
243,hecch,muniguate,0,[]
244,hecch,rquinonezl,0,[]
245,guillepefe2012,traficogt,3,[]
246,guillepefe2012,amilcarmontejo,3,[]
247,guillepefe2012,muniguate,3,[]
248,guillepefe2012,rquinonezl,3,[]
249,guillepefe2012,muniguate,0,[]
250,guillepefe2012,amilcarmontejo,0,[]
251,guillepefe2012,transmetroguate,0,[]
252,guillepefe2012,transitogt,0,[]
253,florydeprez2,amilcarmontejo,0,[]
254,florydeprez2,rquinonezl,0,[]
255,florydeprez2,traficogt,0,[]
256,ttrezz777,21kmuniguate,7,"['Guatemala', '21KMuniGuate', '21K']"
257,ttrezz777,muniguate,7,"['Guatemala', '21KMuniGuate', '21K']"
258,ttrezz777,rquinonezl,7,"['Guatemala', '21KMuniGuate', '21K']"
259,ttrezz777,amilcarmontejo,7,"['Guatemala', '21KMuniGuate', '21K']"
260,ttrezz777,traficogt,7,"['Guatemala', '21KMuniGuate', '21K']"
261,ttrezz777,denunciaempagua,7,"['Guatemala', '21KMuniGuate', '21K']"
262,efonseca2841,munivcanales,0,[]
263,efonseca2841,traficogt,0,[]
264,kiluluki,prensacomunitar,0,[]
265,kiluluki,traficogt,0,[]
266,julioca75923080,emisorasunidas,0,[]
267,julioca75923080,traficogt,0,[]
268,julioca75923080,ricigt1,0,[]
269,julioca75923080,traficogt,0,[]
270,mesas752066,monymmorales,0,[]
271,mesas752066,traficogt,0,[]
272,diegooliva95,noti_atlantico,0,[]
273,diegooliva95,traficogt,0,[]
274,diegooliva95,odioaemetra,0,[]
275,diegooliva95,muniguate,0,[]
276,fabycalderon11,traficogt,1,[]
277,krystap33861,vichoguate,0,[]
278,krystap33861,climaenguate,0,[]
279,krystap33861,traficogt,0,[]
280,krystap33861,sonora969,0,[]
281,krystap33861,sonny_figueroa,0,[]
282,krystap33861,soyestauser,0,[]
283,alejandro2024gt,traficogt,0,[]
284,alejandro2024gt,amilcarmontejo,0,[]
285,ldubon63,esta_busqueda,0,[]
286,ldubon63,traficogt,0,[]
287,ldubon63,diegoedeleon,0,[]
288,erickpinaleshou,ldubon63,0,[]
289,erickpinaleshou,ep_investiga,0,[]
290,erickpinaleshou,traficogt,0,[]
291,vhcb,danydoggy,0,['ComanMierdaGolpistas']
292,vhcb,traficogt,0,['ComanMierdaGolpistas']
293,vhcb,ep_investiga,0,"['PactoDeCorruptos', 'CeroToleranciaCorrupcionGT', 'DemocraciaSI']"
294,vhcb,traficogt,0,"['PactoDeCorruptos', 'CeroToleranciaCorrupcionGT', 'DemocraciaSI']"
295,ldubon63,ep_investiga,0,[]
296,ldubon63,traficogt,0,[]
297,batallonjalapa,santipalomov,0,[]
298,batallonjalapa,traficogt,0,[]
299,batallonjalapa,barevalodeleon,0,[]
300,batallonjalapa,traficogt,0,[]
